%SECTION%1%;Edges;
%FIELDS%;edge_id;start_node;end_node;directed;length;specification;traversal_time;name;
;202;4134;5213;0;37.26946163836366;taxiway;37.26946163836366;;
;203;5213;4115;0;35.97275037396837;taxiway;35.97275037396837;;
;204;4115;5216;0;31.536975868271735;taxiway;31.536975868271735;;
;205;5216;5832;0;37.62111687532712;taxiway;37.62111687532712;;
;206;5832;4120;0;4.066207665071672;taxiway;4.066207665071672;;
;207;4120;5835;0;67.98806575445396;taxiway;67.98806575445396;;
;208;5835;4112;0;12.699298826487142;taxiway;12.699298826487142;;
;209;4112;4249;0;60.698523945981115;taxiway;60.698523945981115;;
;210;4249;3980;0;30.013845520345125;taxiway;30.013845520345125;;
;211;3980;865;0;34.07558322347851;taxiway;34.07558322347851;;
;212;865;4253;0;6.520635454312641;taxiway;6.520635454312641;;
;213;4253;602;0;7.840528330068443;taxiway;7.840528330068443;;
;214;602;3981;0;33.88314545081143;taxiway;33.88314545081143;;
;215;3981;4145;0;26.819236571798253;taxiway;26.819236571798253;;
;216;4145;5481;0;13.872316325374873;taxiway;13.872316325374873;;
;217;5481;5857;0;64.83939895912114;taxiway;64.83939895912114;;
;218;5857;4146;0;13.726212348485397;taxiway;13.726212348485397;;
;219;4146;5863;0;41.78476189327555;taxiway;41.78476189327555;;
;220;5863;4148;0;14.245870417454976;taxiway;14.245870417454976;;
;221;4148;4150;0;41.80285184082628;taxiway;41.80285184082628;;
;222;4150;5870;0;14.84880239027066;taxiway;14.84880239027066;;
;223;5870;5874;0;42.405997587919;taxiway;42.405997587919;;
;224;5874;4152;0;11.886586056621805;taxiway;11.886586056621805;;
;225;4152;292;0;15.217905035904575;taxiway;15.217905035904575;;
;226;292;5876;0;26.618973948334677;taxiway;26.618973948334677;;
;227;5876;4154;0;13.873289513935848;taxiway;13.873289513935848;;
;228;4154;5877;0;42.12393767009445;taxiway;42.12393767009445;;
;229;5877;4156;0;13.47005810050211;taxiway;13.47005810050211;;
;230;4156;4706;0;90.01684300970932;taxiway;90.01684300970932;;
;231;4706;4708;0;36.40093031283718;taxiway;36.40093031283718;;
;232;4708;4710;0;37.66857656902962;taxiway;37.66857656902962;;
;233;4710;656;0;25.322648347231723;taxiway;25.322648347231723;;
;234;656;374;0;84.19967925360474;taxiway;84.19967925360474;;
;235;374;18;0;89.0829638962054;taxiway;89.0829638962054;;
;236;18;5502;0;105.98876754305105;taxiway;105.98876754305105;;
;237;5502;5503;0;5.003956657970114;taxiway;5.003956657970114;;
;238;5503;1121;0;1.085851971931551;taxiway;1.085851971931551;;
;239;1121;5504;0;0.8161140157872021;taxiway;0.8161140157872021;;
;240;5504;5505;0;5.591777517298455;taxiway;5.591777517298455;;
;241;5505;706;0;89.31579972921567;taxiway;89.31579972921567;;
;242;706;5307;0;62.50746269339081;taxiway;62.50746269339081;;
;243;5307;1048;0;41.45214803883046;taxiway;41.45214803883046;;
;244;1048;5315;0;35.67540361733853;taxiway;35.67540361733853;;
;245;5315;432;0;16.21050908931868;taxiway;16.21050908931868;;
;260;941;5337;0;10.789919214372354;taxiway;10.789919214372354;;
;261;5337;63;0;38.52500206492738;taxiway;38.52500206492738;;
;262;63;5334;0;39.5104624551295;taxiway;39.5104624551295;;
;263;5334;440;0;51.68633096756676;taxiway;51.68633096756676;;
;264;440;5523;0;104.53942110239704;taxiway;104.53942110239704;;
;265;5523;148;0;4.366142987975106;taxiway;4.366142987975106;;
;266;148;5522;0;6.700360951129039;taxiway;6.700360951129039;;
;267;5522;184;0;112.8401018399221;taxiway;112.8401018399221;;
;268;184;1089;0;59.34791120111162;taxiway;59.34791120111162;;
;269;1089;652;0;23.959471493369684;taxiway;23.959471493369684;;
;270;652;3978;0;43.670808452639925;taxiway;43.670808452639925;;
;279;3983;5271;0;24.416606472562297;taxiway;24.416606472562297;;
;280;5271;3984;0;33.90956588958525;taxiway;33.90956588958525;;
;281;3984;5309;0;39.030991068759135;taxiway;39.030991068759135;;
;282;5309;311;0;8.834757048940165;taxiway;8.834757048940165;;
;294;1013;5325;0;11.154544466834919;taxiway;11.154544466834919;;
;295;5325;3985;0;35.89924004233794;taxiway;35.89924004233794;;
;296;3985;5287;0;38.28572348454902;taxiway;38.28572348454902;;
;297;5287;100;0;12.050525965788532;taxiway;12.050525965788532;;
;304;825;2402;0;113.01445071973677;taxiway;113.01445071973677;;
;305;2402;174;0;73.34271542069027;taxiway;73.34271542069027;;
;306;4746;3987;0;36.27559995472219;taxiway;36.27559995472219;;
;307;3987;4730;0;36.26480528824953;taxiway;36.26480528824953;;
;308;4730;4729;0;14.526779914334007;taxiway;14.526779914334007;;
;309;4729;3988;0;40.12799211291536;taxiway;40.12799211291536;;
;310;3988;4046;0;40.92661531806819;taxiway;40.92661531806819;;
;311;4046;4717;0;11.2733327197265;taxiway;11.2733327197265;;
;312;4717;4708;0;37.46228345104415;taxiway;37.46228345104415;;
;313;4708;4697;0;33.93822007218389;taxiway;33.93822007218389;;
;314;4697;3583;0;16.090132356173275;taxiway;16.090132356173275;;
;315;3583;5853;0;10.792838395615036;taxiway;10.792838395615036;;
;316;5853;3068;0;71.62527607477325;taxiway;71.62527607477325;;
;317;3068;5823;0;6.33226134465113;taxiway;6.33226134465113;;
;318;5823;4159;0;8.7898169528536;taxiway;8.7898169528536;;
;319;4159;5763;0;69.99974018201445;taxiway;69.99974018201445;;
;320;5763;4161;0;11.956045865153227;taxiway;11.956045865153227;;
;321;4161;3220;0;27.762955627843233;taxiway;27.762955627843233;;
;322;3220;3241;0;9.089841639640872;taxiway;9.089841639640872;;
;323;3241;2892;0;40.88051617936133;taxiway;40.88051617936133;;
;324;2892;4655;0;19.75762300544731;taxiway;19.75762300544731;;
;325;4655;4653;0;9.267331164777229;taxiway;9.267331164777229;;
;326;4653;3251;0;16.746334548279442;taxiway;16.746334548279442;;
;327;3251;4228;0;57.399426735775066;taxiway;57.399426735775066;;
;328;4228;5728;0;33.797369406560016;taxiway;33.797369406560016;;
;329;5728;5727;0;68.50064602505417;taxiway;68.50064602505417;;
;330;5727;4227;0;42.232768142153894;taxiway;42.232768142153894;;
;331;4227;4226;0;50.03848735395806;taxiway;50.03848735395806;;
;332;4226;4635;0;25.183825687711423;taxiway;25.183825687711423;;
;333;4635;4634;0;12.615032932696709;taxiway;12.615032932696709;;
;334;4634;3320;0;29.33672414388893;taxiway;29.33672414388893;;
;335;3320;4610;0;12.586461392854522;taxiway;12.586461392854522;;
;336;4610;4605;0;19.500154566830478;taxiway;19.500154566830478;;
;337;4605;4178;0;78.81221029855372;taxiway;78.81221029855372;;
;338;4178;5723;0;10.731788182675478;taxiway;10.731788182675478;;
;339;5723;4597;0;34.3421100733146;taxiway;34.3421100733146;;
;340;4597;5712;0;27.576240720590846;taxiway;27.576240720590846;;
;341;5712;4180;0;6.025636422602829;taxiway;6.025636422602829;;
;342;4180;5710;0;5.4779463468854965;taxiway;5.4779463468854965;;
;343;5710;4579;0;36.23414083590013;taxiway;36.23414083590013;;
;344;4579;2432;0;63.0575392548581;taxiway;63.0575392548581;;
;353;1034;1026;0;14.303248842889184;taxiway;14.303248842889184;;
;407;4439;4441;0;6.385340742080052;taxiway;6.385340742080052;;
;408;4441;611;0;42.77592339839985;taxiway;42.77592339839985;;
;409;611;4530;0;41.29170301817832;taxiway;41.29170301817832;;
;410;4848;147;0;43.20469826471805;taxiway;43.20469826471805;;
;411;147;4885;0;42.77445048885385;taxiway;42.77445048885385;;
;412;4885;4889;0;14.42605803425581;taxiway;14.42605803425581;;
;413;4889;191;0;40.05491706100989;taxiway;40.05491706100989;;
;414;191;4961;0;44.78851145681783;taxiway;44.78851145681783;;
;415;4999;2490;0;41.892325015661946;taxiway;41.892325015661946;;
;416;2490;5023;0;43.445578268146996;taxiway;43.445578268146996;;
;417;5023;5025;0;10.338798496776867;taxiway;10.338798496776867;;
;418;5025;2352;0;41.2305156295459;taxiway;41.2305156295459;;
;419;2352;5047;0;43.8599083083887;taxiway;43.8599083083887;;
;420;5047;2660;0;65.39298290328408;taxiway;65.39298290328408;;
;421;2660;3451;0;89.82516266146743;taxiway;89.82516266146743;;
;422;3451;3364;0;10.64336216439147;taxiway;10.64336216439147;;
;423;3364;2769;0;86.75748162274714;taxiway;86.75748162274714;;
;424;2769;331;0;8.807718318076178;taxiway;8.807718318076178;;
;425;331;1093;0;45.739591155645726;taxiway;45.739591155645726;;
;426;1093;259;0;40.64779703977635;taxiway;40.64779703977635;;
;427;2189;2004;0;93.11532570475417;taxiway;93.11532570475417;;
;428;2004;5080;0;101.1723420527282;taxiway;101.1723420527282;;
;429;5080;1777;0;45.43861204963189;taxiway;45.43861204963189;;
;430;1777;5095;0;42.24768377760545;taxiway;42.24768377760545;;
;431;5095;5099;0;46.87104458360521;taxiway;46.87104458360521;;
;432;5099;1384;0;40.96782950890465;taxiway;40.96782950890465;;
;433;1384;5136;0;41.88394502498691;taxiway;41.88394502498691;;
;434;5136;5146;0;15.064240427024366;taxiway;15.064240427024366;;
;435;5146;794;0;39.02568689526823;taxiway;39.02568689526823;;
;436;794;5206;0;44.56489084373941;taxiway;44.56489084373941;;
;437;38;464;0;92.85639901666137;taxiway;92.85639901666137;;
;438;464;718;0;91.11194520662342;taxiway;91.11194520662342;;
;439;2336;2051;0;93.61766824972038;taxiway;93.61766824972038;;
;440;2051;779;0;10.610330522687548;taxiway;10.610330522687548;;
;441;779;5356;0;90.46178806400049;taxiway;90.46178806400049;;
;442;5356;1919;0;109.92434916834645;taxiway;109.92434916834645;;
;443;1919;2177;0;87.50757611394144;taxiway;87.50757611394144;;
;444;2177;5357;0;11.649874507108507;taxiway;11.649874507108507;;
;445;5357;1982;0;42.345570108494954;taxiway;42.345570108494954;;
;446;1982;5374;0;46.27717930990842;taxiway;46.27717930990842;;
;447;5374;4027;0;53.83260275640394;taxiway;53.83260275640394;;
;448;2524;2221;0;89.83473134477829;taxiway;89.83473134477829;;
;449;5375;2783;0;42.39400390572891;taxiway;42.39400390572891;;
;450;2783;5393;0;44.4192376896387;taxiway;44.4192376896387;;
;451;5393;305;0;6.849157924386638;taxiway;6.849157924386638;;
;459;4334;61;0;40.70057340475546;taxiway;40.70057340475546;;
;460;61;4331;0;35.2876704334745;taxiway;35.2876704334745;;
;461;4331;53;0;14.19333398254504;taxiway;14.19333398254504;;
;462;53;475;0;14.168580916180094;taxiway;14.168580916180094;;
;476;809;751;0;12.724080732855409;taxiway;12.724080732855409;;
;489;499;238;0;59.485154404206206;taxiway;59.485154404206206;;
;494;125;914;0;55.96483639777167;taxiway;55.96483639777167;;
;495;914;1038;0;43.64833773377651;taxiway;43.64833773377651;;
;496;1038;615;0;39.033527592594524;taxiway;39.033527592594524;;
;506;1068;4544;0;41.879646943432085;taxiway;41.879646943432085;;
;507;4544;3948;0;35.34323036441627;taxiway;35.34323036441627;;
;508;3948;4537;0;34.61594600042574;taxiway;34.61594600042574;;
;509;4537;508;0;67.67511656646258;taxiway;67.67511656646258;;
;510;1155;2350;0;41.63251762727567;taxiway;41.63251762727567;;
;511;2350;3949;0;46.0508198001601;taxiway;46.0508198001601;;
;512;3949;2370;0;29.277297747439405;taxiway;29.277297747439405;;
;513;929;337;0;97.11302659847317;taxiway;97.11302659847317;;
;514;2238;2185;0;77.56918981824892;taxiway;77.56918981824892;;
;515;2185;2870;0;82.48247632011996;taxiway;82.48247632011996;;
;516;2870;3580;0;80.70288439388779;taxiway;80.70288439388779;;
;517;3580;3951;0;20.872123230679986;taxiway;20.872123230679986;;
;518;3951;4000;0;4.196917085706446;taxiway;4.196917085706446;;
;519;4000;486;0;76.2821518887179;taxiway;76.2821518887179;;
;520;486;3921;0;98.03504630898742;taxiway;98.03504630898742;;
;521;3945;25;0;117.24008082949233;taxiway;117.24008082949233;;
;522;25;293;0;13.419514870186356;taxiway;13.419514870186356;;
;523;293;553;0;15.541823035830257;taxiway;15.541823035830257;;
;524;553;1057;0;46.75895804236131;taxiway;46.75895804236131;;
;525;1057;675;0;90.24711989013936;taxiway;90.24711989013936;;
;526;497;626;0;25.44603928238449;taxiway;25.44603928238449;;
;532;3948;1151;0;32.26741067783671;taxiway;32.26741067783671;;
;533;1151;4982;0;24.998189686916312;taxiway;24.998189686916312;;
;534;4982;1083;0;31.737826799845138;taxiway;31.737826799845138;;
;535;1083;4976;0;32.66964098878243;taxiway;32.66964098878243;;
;589;575;4371;0;25.594518828057776;taxiway;25.594518828057776;;
;590;4371;1047;0;34.628944170713616;taxiway;34.628944170713616;;
;591;1047;4376;0;42.01096909432621;taxiway;42.01096909432621;;
;592;1007;549;0;42.44450303489555;taxiway;42.44450303489555;;
;593;549;282;0;46.82301288883745;taxiway;46.82301288883745;;
;594;282;1035;0;105.76234119767969;taxiway;105.76234119767969;;
;626;41;4529;0;10.442743454407495;taxiway;10.442743454407495;;
;627;4529;14;0;41.93784849469114;taxiway;41.93784849469114;;
;628;14;4440;0;43.24686326758371;taxiway;43.24686326758371;;
;629;4440;3907;0;79.95857673326627;taxiway;79.95857673326627;;
;630;3907;3902;0;66.60595566695946;taxiway;66.60595566695946;;
;631;3902;5652;0;17.616969412895273;taxiway;17.616969412895273;;
;632;5652;3912;0;34.78531960869362;taxiway;34.78531960869362;;
;633;3912;3914;0;66.66207919748749;taxiway;66.66207919748749;;
;634;3914;4383;0;44.937274082426484;taxiway;44.937274082426484;;
;635;4383;1047;0;39.798606601856726;taxiway;39.798606601856726;;
;636;1047;4362;0;35.420435878422495;taxiway;35.420435878422495;;
;637;4362;4353;0;26.324699230438217;taxiway;26.324699230438217;;
;638;4353;61;0;38.50467095226083;taxiway;38.50467095226083;;
;639;61;4321;0;37.973900512377874;taxiway;37.973900512377874;;
;640;4321;4317;0;22.68377204745578;taxiway;22.68377204745578;;
;641;4317;1650;0;39.07950234137001;taxiway;39.07950234137001;;
;642;1650;689;0;24.531347833532937;taxiway;24.531347833532937;;
;643;689;416;0;11.17791998761492;taxiway;11.17791998761492;;
;644;416;128;0;16.69977911263696;taxiway;16.69977911263696;;
;645;128;1041;0;15.499199323586819;taxiway;15.499199323586819;;
;654;5617;5611;0;75.72728944778324;taxiway;75.72728944778324;;
;680;3973;4010;0;13.353623773272185;taxiway;13.353623773272185;;
;691;2962;1146;0;5.6716869339703875;taxiway;5.6716869339703875;;
;706;1093;178;0;41.32405966331542;taxiway;41.32405966331542;;
;707;178;1150;0;8.637980947831188;taxiway;8.637980947831188;;
;723;4039;4261;0;13.707511554528386;taxiway;13.707511554528386;;
;724;4261;4045;0;18.44607005975531;taxiway;18.44607005975531;;
;725;4045;894;0;19.204356398820234;taxiway;19.204356398820234;;
;748;441;4943;0;13.577542079991634;taxiway;13.577542079991634;;
;749;4943;64;0;39.51627098327908;taxiway;39.51627098327908;;
;750;64;4933;0;43.677609234526734;taxiway;43.677609234526734;;
;751;4933;4018;0;41.57161536174329;taxiway;41.57161536174329;;
;752;4018;4915;0;95.76432267489102;taxiway;95.76432267489102;;
;753;4915;185;0;43.797274000658824;taxiway;43.797274000658824;;
;754;185;4905;0;42.06481677507599;taxiway;42.06481677507599;;
;755;364;4881;0;93.22806019939759;taxiway;93.22806019939759;;
;756;4881;1050;0;39.98125821231247;taxiway;39.98125821231247;;
;757;1050;4877;0;39.76455602994429;taxiway;39.76455602994429;;
;758;4867;147;0;41.096042626120095;taxiway;41.096042626120095;;
;759;147;4860;0;41.5896898132738;taxiway;41.5896898132738;;
;760;4860;4859;0;14.459087477920715;taxiway;14.459087477920715;;
;761;4859;555;0;41.418261667846444;taxiway;41.418261667846444;;
;766;139;338;0;117.17995418269359;taxiway;117.17995418269359;;
;772;213;1059;0;41.32340624446165;taxiway;41.32340624446165;;
;773;1059;326;0;43.28420481726316;taxiway;43.28420481726316;;
;774;326;1115;0;6.050232480311792;taxiway;6.050232480311792;;
;801;1042;775;0;46.890819330853844;taxiway;46.890819330853844;;
;802;775;501;0;33.786182545965595;taxiway;33.786182545965595;;
;803;501;240;0;30.292639127775463;taxiway;30.292639127775463;;
;804;240;923;0;33.48245570428314;taxiway;33.48245570428314;;
;805;923;660;0;27.375762202030234;taxiway;27.375762202030234;;
;806;660;390;0;37.981839847874134;taxiway;37.981839847874134;;
;807;390;130;0;39.69795437852422;taxiway;39.69795437852422;;
;808;130;822;0;79.67683572541257;taxiway;79.67683572541257;;
;809;822;556;0;112.7021056437689;taxiway;112.7021056437689;;
;851;3925;561;0;81.6758932192387;taxiway;81.6758932192387;;
;855;3926;2235;0;9.110611665570627;taxiway;9.110611665570627;;
;874;5355;622;0;45.3272525783527;taxiway;45.3272525783527;;
;875;622;818;0;42.66383735022293;taxiway;42.66383735022293;;
;876;818;2124;0;12.92619658254118;taxiway;12.92619658254118;;
;877;2124;2175;0;43.927985777448406;taxiway;43.927985777448406;;
;878;2175;2205;0;43.53560342820113;taxiway;43.53560342820113;;
;879;5344;63;0;41.14113457172528;taxiway;41.14113457172528;;
;880;63;5327;0;38.99246175673392;taxiway;38.99246175673392;;
;881;5327;5326;0;11.090210630683599;taxiway;11.090210630683599;;
;882;5326;1048;0;40.98463299442753;taxiway;40.98463299442753;;
;883;1048;5290;0;38.2873690751625;taxiway;38.2873690751625;;
;884;418;376;0;99.23731300112912;taxiway;99.23731300112912;;
;885;376;1323;0;4.333034316937993;taxiway;4.333034316937993;;
;886;1323;1747;0;89.61238438163831;taxiway;89.61238438163831;;
;887;1747;1783;0;39.02568689526823;taxiway;39.02568689526823;;
;888;1783;2337;0;63.65844852350802;taxiway;63.65844852350802;;
;889;2337;1720;0;22.832278498317557;taxiway;22.832278498317557;;
;890;1720;2156;0;101.7993656091434;taxiway;101.7993656091434;;
;891;2156;2424;0;45.12555455022719;taxiway;45.12555455022719;;
;892;2424;2031;0;40.0437925833594;taxiway;40.0437925833594;;
;893;684;133;0;91.78417253714373;taxiway;91.78417253714373;;
;894;133;3125;0;7.519413063866931;taxiway;7.519413063866931;;
;895;3125;3496;0;89.84820592966588;taxiway;89.84820592966588;;
;896;3496;2908;0;4.533023100928775;taxiway;4.533023100928775;;
;897;2908;3554;0;94.00010820479433;taxiway;94.00010820479433;;
;898;3554;2450;0;64.78905960919191;taxiway;64.78905960919191;;
;899;2450;2063;0;43.938946224493186;taxiway;43.938946224493186;;
;900;2063;5024;0;36.227930298028895;taxiway;36.227930298028895;;
;901;5024;5020;0;24.352750868267492;taxiway;24.352750868267492;;
;902;5020;2401;0;36.709442285367665;taxiway;36.709442285367665;;
;903;2401;2169;0;45.77470264377316;taxiway;45.77470264377316;;
;904;1176;363;0;46.076807132783124;taxiway;46.076807132783124;;
;905;363;4888;0;37.749609890850294;taxiway;37.749609890850294;;
;906;4888;4880;0;21.7565831556535;taxiway;21.7565831556535;;
;907;4880;555;0;37.447745092980206;taxiway;37.447745092980206;;
;908;555;1179;0;44.8227615443079;taxiway;44.8227615443079;;
;909;4521;247;0;40.15646766679295;taxiway;40.15646766679295;;
;910;247;4435;0;41.64516287071061;taxiway;41.64516287071061;;
;911;4435;4422;0;19.394632473568723;taxiway;19.394632473568723;;
;912;4422;438;0;37.135066163172496;taxiway;37.135066163172496;;
;913;438;4385;0;37.529495065359434;taxiway;37.529495065359434;;
;914;2171;2498;0;98.85760738921599;taxiway;98.85760738921599;;
;915;2498;813;0;54.459034201162865;taxiway;54.459034201162865;;
;916;813;618;0;49.647172646107556;taxiway;49.647172646107556;;
;917;618;68;0;49.08635505782657;taxiway;49.08635505782657;;
;923;193;1097;0;31.422609565786825;taxiway;31.422609565786825;;
;924;1097;832;0;33.87955918079308;taxiway;33.87955918079308;;
;925;832;335;0;14.60371446912649;taxiway;14.60371446912649;;
;932;858;3818;0;44.32877360826061;taxiway;44.32877360826061;;
;933;3818;594;0;75.88923453713181;taxiway;75.88923453713181;;
;934;594;1030;0;15.569306898746985;taxiway;15.569306898746985;;
;935;1030;766;0;14.53483228202994;taxiway;14.53483228202994;;
;936;766;493;0;18.191808926091657;taxiway;18.191808926091657;;
;937;493;233;0;14.834551078294366;taxiway;14.834551078294366;;
;944;3853;796;0;1.2868972951136113;taxiway;1.2868972951136113;;
;945;796;991;0;24.800098070046424;taxiway;24.800098070046424;;
;946;991;727;0;22.500910919283807;taxiway;22.500910919283807;;
;947;727;3821;0;11.043038796412889;taxiway;11.043038796412889;;
;948;3821;456;0;4.313255798779059;taxiway;4.313255798779059;;
;949;456;2403;0;15.976173770046026;taxiway;15.976173770046026;;
;950;2403;1127;0;3.782975587641703;taxiway;3.782975587641703;;
;951;1127;3861;0;4.078363768918642;taxiway;4.078363768918642;;
;952;3861;866;0;22.279617725955728;taxiway;22.279617725955728;;
;953;866;3820;0;23.94613191855939;taxiway;23.94613191855939;;
;954;3820;601;0;4.236405795916731;taxiway;4.236405795916731;;
;955;601;2329;0;17.626929212876256;taxiway;17.626929212876256;;
;956;2329;1952;0;21.185852872368404;taxiway;21.185852872368404;;
;957;1952;3877;0;45.24924728479775;taxiway;45.24924728479775;;
;958;3877;2400;0;26.826954289596962;taxiway;26.826954289596962;;
;959;2400;3882;0;17.716315449424435;taxiway;17.716315449424435;;
;960;3882;4336;0;24.779221111221613;taxiway;24.779221111221613;;
;961;4336;3793;0;20.268299347357367;taxiway;20.268299347357367;;
